CommonName,SciName2,Year,Count,CountPartyHour,Flags,PartyHours 
Thick-billed Murre,Uria lomvia,1955,0,0,,55
Thick-billed Murre,Uria lomvia,1957,0,0,,42
Thick-billed Murre,Uria lomvia,1958,0,0,,59
Thick-billed Murre,Uria lomvia,1959,0,0,,54
Thick-billed Murre,Uria lomvia,1960,0,0,,54
Thick-billed Murre,Uria lomvia,1961,0,0,,48
Thick-billed Murre,Uria lomvia,1962,0,0,,70
Thick-billed Murre,Uria lomvia,1963,0,0,,56
Thick-billed Murre,Uria lomvia,1964,0,0,,70
Thick-billed Murre,Uria lomvia,1965,0,0,,70
Thick-billed Murre,Uria lomvia,1966,0,0,,59
Thick-billed Murre,Uria lomvia,1967,0,0,,76
Thick-billed Murre,Uria lomvia,1968,0,0,,42
Thick-billed Murre,Uria lomvia,1969,1,0.0167,,60
Thick-billed Murre,Uria lomvia,1970,0,0,,40
Thick-billed Murre,Uria lomvia,1971,0,0,,59
Thick-billed Murre,Uria lomvia,1972,0,0,,87
Thick-billed Murre,Uria lomvia,1973,0,0,,68
Thick-billed Murre,Uria lomvia,1974,0,0,,81
Thick-billed Murre,Uria lomvia,1975,0,0,,59
Thick-billed Murre,Uria lomvia,1976,1,0.0078,,128.5
Thick-billed Murre,Uria lomvia,1977,0,0,,123
Thick-billed Murre,Uria lomvia,1978,0,0,,122
Thick-billed Murre,Uria lomvia,1979,0,0,,121
Thick-billed Murre,Uria lomvia,1980,0,0,,117
Thick-billed Murre,Uria lomvia,1981,0,0,,136.5
Thick-billed Murre,Uria lomvia,1982,0,0,,93
Thick-billed Murre,Uria lomvia,1983,0,0,,100
Thick-billed Murre,Uria lomvia,1984,0,0,,60
Thick-billed Murre,Uria lomvia,1985,0,0,,52
Thick-billed Murre,Uria lomvia,1986,0,0,,69
Thick-billed Murre,Uria lomvia,1987,2,0.0392,,51
Thick-billed Murre,Uria lomvia,1988,0,0,,58
Thick-billed Murre,Uria lomvia,1989,0,0,,28
Thick-billed Murre,Uria lomvia,1990,0,0,,54.5
Thick-billed Murre,Uria lomvia,1991,0,0,,62
Thick-billed Murre,Uria lomvia,1992,0,0,,60
Thick-billed Murre,Uria lomvia,1993,0,0,,54
Thick-billed Murre,Uria lomvia,1994,0,0,,39
Thick-billed Murre,Uria lomvia,1995,0,0,,43
Thick-billed Murre,Uria lomvia,1996,0,0,,77.25
Thick-billed Murre,Uria lomvia,1997,0,0,,74
Thick-billed Murre,Uria lomvia,1998,0,0,,52.75
Thick-billed Murre,Uria lomvia,1999,0,0,,36.25
Thick-billed Murre,Uria lomvia,2000,0,0,,35.5
Thick-billed Murre,Uria lomvia,2002,0,0,,44.3
Thick-billed Murre,Uria lomvia,2003,0,0,,45.25
Thick-billed Murre,Uria lomvia,2004,0,0,,31.25
Thick-billed Murre,Uria lomvia,2005,0,0,,25.5
Thick-billed Murre,Uria lomvia,2006,0,0,,72.75
Thick-billed Murre,Uria lomvia,2007,0,0,,46.75
Thick-billed Murre,Uria lomvia,2008,0,0,,27
Thick-billed Murre,Uria lomvia,2009,0,0,,42.75
Thick-billed Murre,Uria lomvia,2010,0,0,,54.25
Thick-billed Murre,Uria lomvia,2011,0,0,,49.6
Thick-billed Murre,Uria lomvia,2012,0,0,,54
Thick-billed Murre,Uria lomvia,2013,0,0,,46.1
Thick-billed Murre,Uria lomvia,2014,0,0,,60.25
Thick-billed Murre,Uria lomvia,2015,0,0,,63.5
Thick-billed Murre,Uria lomvia,2016,0,0,,47
Thick-billed Murre,Uria lomvia,2017,0,0,,40.49
Thick-billed Murre,Uria lomvia,2018,0,0,,38.4
Thick-billed Murre,Uria lomvia,2019,0,0,,31.78
Thick-billed Murre,Uria lomvia,2020,0,0,,69.35
Townsend's Solitaire,Myadestes townsendi,1933,0,0,,0
Townsend's Solitaire,Myadestes townsendi,1934,0,0,,0
Townsend's Solitaire,Myadestes townsendi,1935,0,0,,0
Townsend's Solitaire,Myadestes townsendi,1936,0,0,,0
Townsend's Solitaire,Myadestes townsendi,1937,0,0,,0
Townsend's Solitaire,Myadestes townsendi,1938,0,0,,25.5
Townsend's Solitaire,Myadestes townsendi,1940,0,0,,0
Townsend's Solitaire,Myadestes townsendi,1941,0,0,,26
Townsend's Solitaire,Myadestes townsendi,1943,0,0,,35
Townsend's Solitaire,Myadestes townsendi,1945,0,0,,32
Townsend's Solitaire,Myadestes townsendi,1946,0,0,,32
Townsend's Solitaire,Myadestes townsendi,1949,0,0,,0
Townsend's Solitaire,Myadestes townsendi,1950,0,0,,19
Townsend's Solitaire,Myadestes townsendi,1951,0,0,,9
Townsend's Solitaire,Myadestes townsendi,1954,0,0,,51
Townsend's Solitaire,Myadestes townsendi,1955,0,0,,55
Townsend's Solitaire,Myadestes townsendi,1957,0,0,,42
Townsend's Solitaire,Myadestes townsendi,1958,0,0,,59
Townsend's Solitaire,Myadestes townsendi,1959,0,0,,54
Townsend's Solitaire,Myadestes townsendi,1960,0,0,,54
Townsend's Solitaire,Myadestes townsendi,1961,0,0,,48
Townsend's Solitaire,Myadestes townsendi,1962,0,0,,70
Townsend's Solitaire,Myadestes townsendi,1963,0,0,,56
Townsend's Solitaire,Myadestes townsendi,1964,0,0,,70
Townsend's Solitaire,Myadestes townsendi,1965,0,0,,70
Townsend's Solitaire,Myadestes townsendi,1966,0,0,,59
Townsend's Solitaire,Myadestes townsendi,1967,0,0,,76
Townsend's Solitaire,Myadestes townsendi,1968,0,0,,42
Townsend's Solitaire,Myadestes townsendi,1969,0,0,,60
Townsend's Solitaire,Myadestes townsendi,1970,0,0,,40
Townsend's Solitaire,Myadestes townsendi,1971,0,0,,59
Townsend's Solitaire,Myadestes townsendi,1972,0,0,,87
Townsend's Solitaire,Myadestes townsendi,1973,0,0,,68
Townsend's Solitaire,Myadestes townsendi,1974,0,0,,81
Townsend's Solitaire,Myadestes townsendi,1975,0,0,,59
Townsend's Solitaire,Myadestes townsendi,1976,0,0,,128.5
Townsend's Solitaire,Myadestes townsendi,1977,0,0,,123
Townsend's Solitaire,Myadestes townsendi,1978,0,0,,122
Townsend's Solitaire,Myadestes townsendi,1979,0,0,,121
Townsend's Solitaire,Myadestes townsendi,1980,0,0,,117
Townsend's Solitaire,Myadestes townsendi,1981,0,0,,136.5
Townsend's Solitaire,Myadestes townsendi,1982,0,0,,93
Townsend's Solitaire,Myadestes townsendi,1983,0,0,,100
Townsend's Solitaire,Myadestes townsendi,1984,0,0,,60
Townsend's Solitaire,Myadestes townsendi,1985,0,0,,52
Townsend's Solitaire,Myadestes townsendi,1986,0,0,,69
Townsend's Solitaire,Myadestes townsendi,1987,0,0,,51
Townsend's Solitaire,Myadestes townsendi,1988,0,0,,58
Townsend's Solitaire,Myadestes townsendi,1989,0,0,,28
Townsend's Solitaire,Myadestes townsendi,1990,1,0.0183,,54.5
Townsend's Solitaire,Myadestes townsendi,1991,0,0,,62
Townsend's Solitaire,Myadestes townsendi,1992,0,0,,60
Townsend's Solitaire,Myadestes townsendi,1993,0,0,,54
Townsend's Solitaire,Myadestes townsendi,1994,0,0,,39
Townsend's Solitaire,Myadestes townsendi,1995,0,0,,43
Townsend's Solitaire,Myadestes townsendi,1996,0,0,,77.25
Townsend's Solitaire,Myadestes townsendi,1997,0,0,,74
Townsend's Solitaire,Myadestes townsendi,1998,0,0,,52.75
Townsend's Solitaire,Myadestes townsendi,1999,0,0,,36.25
Townsend's Solitaire,Myadestes townsendi,2000,0,0,,35.5
Townsend's Solitaire,Myadestes townsendi,2002,0,0,,44.3
Townsend's Solitaire,Myadestes townsendi,2003,0,0,,45.25
Townsend's Solitaire,Myadestes townsendi,2004,0,0,,31.25
Townsend's Solitaire,Myadestes townsendi,2005,0,0,,25.5
Townsend's Solitaire,Myadestes townsendi,2006,0,0,,72.75
Townsend's Solitaire,Myadestes townsendi,2007,0,0,,46.75
Townsend's Solitaire,Myadestes townsendi,2008,0,0,,27
Townsend's Solitaire,Myadestes townsendi,2009,0,0,,42.75
Townsend's Solitaire,Myadestes townsendi,2010,0,0,,54.25
Townsend's Solitaire,Myadestes townsendi,2011,0,0,,49.6
Townsend's Solitaire,Myadestes townsendi,2012,0,0,,54
Townsend's Solitaire,Myadestes townsendi,2013,0,0,,46.1
Townsend's Solitaire,Myadestes townsendi,2014,0,0,,60.25
Townsend's Solitaire,Myadestes townsendi,2015,0,0,,63.5
Townsend's Solitaire,Myadestes townsendi,2016,0,0,,47
Townsend's Solitaire,Myadestes townsendi,2017,0,0,,40.49
Townsend's Solitaire,Myadestes townsendi,2018,0,0,,38.4
Townsend's Solitaire,Myadestes townsendi,2019,0,0,,31.78
Townsend's Solitaire,Myadestes townsendi,2020,0,0,,69.35
Tufted Titmouse,Baeolophus bicolor,1933,0,0,,0
Tufted Titmouse,Baeolophus bicolor,1934,0,0,,0
Tufted Titmouse,Baeolophus bicolor,1935,0,0,,0
Tufted Titmouse,Baeolophus bicolor,1936,0,0,,0
Tufted Titmouse,Baeolophus bicolor,1937,0,0,,0
Tufted Titmouse,Baeolophus bicolor,1938,0,0,,25.5
Tufted Titmouse,Baeolophus bicolor,1940,0,0,,0
Tufted Titmouse,Baeolophus bicolor,1941,0,0,,26
Tufted Titmouse,Baeolophus bicolor,1943,0,0,,35
Tufted Titmouse,Baeolophus bicolor,1945,0,0,,32
Tufted Titmouse,Baeolophus bicolor,1946,0,0,,32
Tufted Titmouse,Baeolophus bicolor,1949,0,0,,0
Tufted Titmouse,Baeolophus bicolor,1950,0,0,,19
Tufted Titmouse,Baeolophus bicolor,1951,0,0,,9
Tufted Titmouse,Baeolophus bicolor,1954,0,0,,51
Tufted Titmouse,Baeolophus bicolor,1955,0,0,,55
Tufted Titmouse,Baeolophus bicolor,1957,0,0,,42
Tufted Titmouse,Baeolophus bicolor,1958,0,0,,59
Tufted Titmouse,Baeolophus bicolor,1959,0,0,,54
Tufted Titmouse,Baeolophus bicolor,1960,0,0,,54
Tufted Titmouse,Baeolophus bicolor,1961,0,0,,48
Tufted Titmouse,Baeolophus bicolor,1962,0,0,,70
Tufted Titmouse,Baeolophus bicolor,1963,0,0,,56
Tufted Titmouse,Baeolophus bicolor,1964,0,0,,70
Tufted Titmouse,Baeolophus bicolor,1965,0,0,,70
Tufted Titmouse,Baeolophus bicolor,1966,0,0,,59
Tufted Titmouse,Baeolophus bicolor,1967,0,0,,76
Tufted Titmouse,Baeolophus bicolor,1968,0,0,,42
Tufted Titmouse,Baeolophus bicolor,1969,0,0,,60
Tufted Titmouse,Baeolophus bicolor,1970,0,0,,40
Tufted Titmouse,Baeolophus bicolor,1971,0,0,,59
Tufted Titmouse,Baeolophus bicolor,1972,0,0,,87
Tufted Titmouse,Baeolophus bicolor,1973,0,0,,68
Tufted Titmouse,Baeolophus bicolor,1974,0,0,,81
Tufted Titmouse,Baeolophus bicolor,1975,0,0,,59
Tufted Titmouse,Baeolophus bicolor,1976,0,0,,128.5
Tufted Titmouse,Baeolophus bicolor,1977,0,0,,123
Tufted Titmouse,Baeolophus bicolor,1978,0,0,,122
Tufted Titmouse,Baeolophus bicolor,1979,0,0,,121
Tufted Titmouse,Baeolophus bicolor,1980,0,0,,117
Tufted Titmouse,Baeolophus bicolor,1981,0,0,,136.5
Tufted Titmouse,Baeolophus bicolor,1982,1,0.0108,,93
Tufted Titmouse,Baeolophus bicolor,1983,0,0,,100
Tufted Titmouse,Baeolophus bicolor,1984,0,0,,60
Tufted Titmouse,Baeolophus bicolor,1985,0,0,,52
Tufted Titmouse,Baeolophus bicolor,1986,0,0,,69
Tufted Titmouse,Baeolophus bicolor,1987,0,0,,51
Tufted Titmouse,Baeolophus bicolor,1988,0,0,,58
Tufted Titmouse,Baeolophus bicolor,1989,0,0,,28
Tufted Titmouse,Baeolophus bicolor,1990,0,0,,54.5
Tufted Titmouse,Baeolophus bicolor,1991,0,0,,62
Tufted Titmouse,Baeolophus bicolor,1992,0,0,,60
Tufted Titmouse,Baeolophus bicolor,1993,0,0,,54
Tufted Titmouse,Baeolophus bicolor,1994,0,0,,39
Tufted Titmouse,Baeolophus bicolor,1995,1,0.0233,,43
Tufted Titmouse,Baeolophus bicolor,1996,0,0,,77.25
Tufted Titmouse,Baeolophus bicolor,1997,0,0,,74
Tufted Titmouse,Baeolophus bicolor,1998,0,0,,52.75
Tufted Titmouse,Baeolophus bicolor,1999,0,0,,36.25
Tufted Titmouse,Baeolophus bicolor,2000,0,0,,35.5
Tufted Titmouse,Baeolophus bicolor,2002,1,0.0226,,44.3
Tufted Titmouse,Baeolophus bicolor,2003,0,0,,45.25
Tufted Titmouse,Baeolophus bicolor,2004,0,0,,31.25
Tufted Titmouse,Baeolophus bicolor,2005,2,0.0784,,25.5
Tufted Titmouse,Baeolophus bicolor,2006,1,0.0137,,72.75
Tufted Titmouse,Baeolophus bicolor,2007,2,0.0428,,46.75
Tufted Titmouse,Baeolophus bicolor,2008,4,0.1481,,27
Tufted Titmouse,Baeolophus bicolor,2009,0,0,,42.75
Tufted Titmouse,Baeolophus bicolor,2010,6,0.1106,,54.25
Tufted Titmouse,Baeolophus bicolor,2011,1,0.0202,,49.6
Tufted Titmouse,Baeolophus bicolor,2012,2,0.037,,54
Tufted Titmouse,Baeolophus bicolor,2013,0,0,,46.1
Tufted Titmouse,Baeolophus bicolor,2014,2,0.0332,,60.25
Tufted Titmouse,Baeolophus bicolor,2015,3,0.0472,,63.5
Tufted Titmouse,Baeolophus bicolor,2016,0,0,,47
Tufted Titmouse,Baeolophus bicolor,2017,4,0.0988,,40.49
Tufted Titmouse,Baeolophus bicolor,2018,2,0.0521,,38.4
Tufted Titmouse,Baeolophus bicolor,2019,0,0,,31.78
Tufted Titmouse,Baeolophus bicolor,2020,5,0.0721,,69.35
Varied Thrush,Ixoreus naevius,1933,0,0,,0
Varied Thrush,Ixoreus naevius,1934,0,0,,0
Varied Thrush,Ixoreus naevius,1935,0,0,,0
Varied Thrush,Ixoreus naevius,1936,0,0,,0
Varied Thrush,Ixoreus naevius,1937,0,0,,0
Varied Thrush,Ixoreus naevius,1938,0,0,,25.5
Varied Thrush,Ixoreus naevius,1940,0,0,,0
Varied Thrush,Ixoreus naevius,1941,0,0,,26
Varied Thrush,Ixoreus naevius,1943,0,0,,35
Varied Thrush,Ixoreus naevius,1945,0,0,,32
Varied Thrush,Ixoreus naevius,1946,0,0,,32
Varied Thrush,Ixoreus naevius,1949,0,0,,0
Varied Thrush,Ixoreus naevius,1950,0,0,,19
Varied Thrush,Ixoreus naevius,1951,0,0,,9
Varied Thrush,Ixoreus naevius,1954,0,0,,51
Varied Thrush,Ixoreus naevius,1955,0,0,,55
Varied Thrush,Ixoreus naevius,1957,0,0,,42
Varied Thrush,Ixoreus naevius,1958,0,0,,59
Varied Thrush,Ixoreus naevius,1959,0,0,,54
Varied Thrush,Ixoreus naevius,1960,0,0,,54
Varied Thrush,Ixoreus naevius,1961,0,0,,48
Varied Thrush,Ixoreus naevius,1962,0,0,,70
Varied Thrush,Ixoreus naevius,1963,0,0,,56
Varied Thrush,Ixoreus naevius,1964,0,0,,70
Varied Thrush,Ixoreus naevius,1965,0,0,,70
Varied Thrush,Ixoreus naevius,1966,0,0,,59
Varied Thrush,Ixoreus naevius,1967,0,0,,76
Varied Thrush,Ixoreus naevius,1968,0,0,,42
Varied Thrush,Ixoreus naevius,1969,0,0,,60
Varied Thrush,Ixoreus naevius,1970,0,0,,40
Varied Thrush,Ixoreus naevius,1971,0,0,,59
Varied Thrush,Ixoreus naevius,1972,0,0,,87
Varied Thrush,Ixoreus naevius,1973,0,0,,68
Varied Thrush,Ixoreus naevius,1974,0,0,,81
Varied Thrush,Ixoreus naevius,1975,0,0,,59
Varied Thrush,Ixoreus naevius,1976,0,0,,128.5
Varied Thrush,Ixoreus naevius,1977,0,0,,123
Varied Thrush,Ixoreus naevius,1978,0,0,,122
Varied Thrush,Ixoreus naevius,1979,0,0,,121
Varied Thrush,Ixoreus naevius,1980,1,0.0085,,117
Varied Thrush,Ixoreus naevius,1981,0,0,,136.5
Varied Thrush,Ixoreus naevius,1982,0,0,,93
Varied Thrush,Ixoreus naevius,1983,0,0,,100
Varied Thrush,Ixoreus naevius,1984,0,0,,60
Varied Thrush,Ixoreus naevius,1985,0,0,,52
Varied Thrush,Ixoreus naevius,1986,0,0,,69
Varied Thrush,Ixoreus naevius,1987,0,0,,51
Varied Thrush,Ixoreus naevius,1988,0,0,,58
Varied Thrush,Ixoreus naevius,1989,0,0,,28
Varied Thrush,Ixoreus naevius,1990,0,0,,54.5
Varied Thrush,Ixoreus naevius,1991,0,0,,62
Varied Thrush,Ixoreus naevius,1992,0,0,,60
Varied Thrush,Ixoreus naevius,1993,0,0,,54
Varied Thrush,Ixoreus naevius,1994,0,0,,39
Varied Thrush,Ixoreus naevius,1995,0,0,,43
Varied Thrush,Ixoreus naevius,1996,0,0,,77.25
Varied Thrush,Ixoreus naevius,1997,0,0,,74
Varied Thrush,Ixoreus naevius,1998,0,0,,52.75
Varied Thrush,Ixoreus naevius,1999,0,0,,36.25
Varied Thrush,Ixoreus naevius,2000,0,0,,35.5
Varied Thrush,Ixoreus naevius,2002,0,0,,44.3
Varied Thrush,Ixoreus naevius,2003,0,0,,45.25
Varied Thrush,Ixoreus naevius,2004,0,0,,31.25
Varied Thrush,Ixoreus naevius,2005,0,0,,25.5
Varied Thrush,Ixoreus naevius,2006,0,0,,72.75
Varied Thrush,Ixoreus naevius,2007,0,0,,46.75
Varied Thrush,Ixoreus naevius,2008,0,0,,27
Varied Thrush,Ixoreus naevius,2009,0,0,,42.75
Varied Thrush,Ixoreus naevius,2010,0,0,,54.25
Varied Thrush,Ixoreus naevius,2011,0,0,,49.6
Varied Thrush,Ixoreus naevius,2012,0,0,,54
Varied Thrush,Ixoreus naevius,2013,0,0,,46.1
Varied Thrush,Ixoreus naevius,2014,0,0,,60.25
Varied Thrush,Ixoreus naevius,2015,0,0,,63.5
Varied Thrush,Ixoreus naevius,2016,0,0,,47
Varied Thrush,Ixoreus naevius,2017,0,0,,40.49
Varied Thrush,Ixoreus naevius,2018,0,0,,38.4
Varied Thrush,Ixoreus naevius,2019,0,0,,31.78
Varied Thrush,Ixoreus naevius,2020,0,0,,69.35
White-breasted Nuthatch,Sitta carolinensis,1933,0,0,,0
White-breasted Nuthatch,Sitta carolinensis,1934,0,0,,0
White-breasted Nuthatch,Sitta carolinensis,1935,0,0,,0
White-breasted Nuthatch,Sitta carolinensis,1936,0,0,,0
White-breasted Nuthatch,Sitta carolinensis,1937,4,0,,0
White-breasted Nuthatch,Sitta carolinensis,1938,1,0.0392,,25.5
White-breasted Nuthatch,Sitta carolinensis,1940,0,0,,0
White-breasted Nuthatch,Sitta carolinensis,1941,0,0,,26
White-breasted Nuthatch,Sitta carolinensis,1943,1,0.0286,,35
White-breasted Nuthatch,Sitta carolinensis,1945,0,0,,32
White-breasted Nuthatch,Sitta carolinensis,1946,0,0,,32
White-breasted Nuthatch,Sitta carolinensis,1949,0,0,,0
White-breasted Nuthatch,Sitta carolinensis,1950,0,0,,19
White-breasted Nuthatch,Sitta carolinensis,1951,1,0.1111,,9
White-breasted Nuthatch,Sitta carolinensis,1954,2,0.0392,,51
White-breasted Nuthatch,Sitta carolinensis,1955,1,0.0182,,55
White-breasted Nuthatch,Sitta carolinensis,1957,8,0.1905,,42
White-breasted Nuthatch,Sitta carolinensis,1958,0,0,,59
White-breasted Nuthatch,Sitta carolinensis,1959,13,0.2407,,54
White-breasted Nuthatch,Sitta carolinensis,1960,3,0.0556,,54
White-breasted Nuthatch,Sitta carolinensis,1961,30,0.625,,48
White-breasted Nuthatch,Sitta carolinensis,1962,0,0,,70
White-breasted Nuthatch,Sitta carolinensis,1963,25,0.4464,,56
White-breasted Nuthatch,Sitta carolinensis,1964,3,0.0429,,70
White-breasted Nuthatch,Sitta carolinensis,1965,19,0.2714,,70
White-breasted Nuthatch,Sitta carolinensis,1966,1,0.0169,,59
White-breasted Nuthatch,Sitta carolinensis,1967,16,0.2105,,76
White-breasted Nuthatch,Sitta carolinensis,1968,5,0.119,,42
White-breasted Nuthatch,Sitta carolinensis,1969,3,0.05,,60
White-breasted Nuthatch,Sitta carolinensis,1970,3,0.075,,40
White-breasted Nuthatch,Sitta carolinensis,1971,4,0.0678,,59
White-breasted Nuthatch,Sitta carolinensis,1972,9,0.1034,,87
White-breasted Nuthatch,Sitta carolinensis,1973,15,0.2206,,68
White-breasted Nuthatch,Sitta carolinensis,1974,12,0.1481,,81
White-breasted Nuthatch,Sitta carolinensis,1975,1,0.0169,,59
White-breasted Nuthatch,Sitta carolinensis,1976,0,0,,128.5
White-breasted Nuthatch,Sitta carolinensis,1977,16,0.1301,,123
White-breasted Nuthatch,Sitta carolinensis,1978,0,0,,122
White-breasted Nuthatch,Sitta carolinensis,1979,18,0.1488,,121
White-breasted Nuthatch,Sitta carolinensis,1980,5,0.0427,,117
White-breasted Nuthatch,Sitta carolinensis,1981,16,0.1172,,136.5
White-breasted Nuthatch,Sitta carolinensis,1982,18,0.1935,,93
White-breasted Nuthatch,Sitta carolinensis,1983,18,0.18,,100
White-breasted Nuthatch,Sitta carolinensis,1984,5,0.0833,,60
White-breasted Nuthatch,Sitta carolinensis,1985,1,0.0192,,52
White-breasted Nuthatch,Sitta carolinensis,1986,4,0.058,,69
White-breasted Nuthatch,Sitta carolinensis,1987,5,0.098,,51
White-breasted Nuthatch,Sitta carolinensis,1988,8,0.1379,,58
White-breasted Nuthatch,Sitta carolinensis,1989,5,0.1786,,28
White-breasted Nuthatch,Sitta carolinensis,1990,11,0.2018,,54.5
White-breasted Nuthatch,Sitta carolinensis,1991,0,0,,62
White-breasted Nuthatch,Sitta carolinensis,1992,8,0.1333,,60
White-breasted Nuthatch,Sitta carolinensis,1993,9,0.1667,,54
White-breasted Nuthatch,Sitta carolinensis,1994,1,0.0256,,39
White-breasted Nuthatch,Sitta carolinensis,1995,3,0.0698,,43
White-breasted Nuthatch,Sitta carolinensis,1996,0,0,,77.25
White-breasted Nuthatch,Sitta carolinensis,1997,8,0.1081,,74
White-breasted Nuthatch,Sitta carolinensis,1998,0,0,,52.75
White-breasted Nuthatch,Sitta carolinensis,1999,6,0.1655,,36.25
White-breasted Nuthatch,Sitta carolinensis,2000,0,0,,35.5
White-breasted Nuthatch,Sitta carolinensis,2002,0,0,,44.3
White-breasted Nuthatch,Sitta carolinensis,2003,26,0.5746,,45.25
White-breasted Nuthatch,Sitta carolinensis,2004,2,0.064,,31.25
White-breasted Nuthatch,Sitta carolinensis,2005,4,0.1569,,25.5
White-breasted Nuthatch,Sitta carolinensis,2006,3,0.0412,,72.75
White-breasted Nuthatch,Sitta carolinensis,2007,5,0.107,,46.75
White-breasted Nuthatch,Sitta carolinensis,2008,0,0,,27
White-breasted Nuthatch,Sitta carolinensis,2009,9,0.2105,,42.75
White-breasted Nuthatch,Sitta carolinensis,2010,5,0.0922,,54.25
White-breasted Nuthatch,Sitta carolinensis,2011,5,0.1008,,49.6
White-breasted Nuthatch,Sitta carolinensis,2012,10,0.1852,,54
White-breasted Nuthatch,Sitta carolinensis,2013,8,0.1735,,46.1
White-breasted Nuthatch,Sitta carolinensis,2014,18,0.2988,,60.25
White-breasted Nuthatch,Sitta carolinensis,2015,9,0.1417,,63.5
White-breasted Nuthatch,Sitta carolinensis,2016,5,0.1064,,47
White-breasted Nuthatch,Sitta carolinensis,2017,5,0.1235,,40.49
White-breasted Nuthatch,Sitta carolinensis,2018,13,0.3385,,38.4
White-breasted Nuthatch,Sitta carolinensis,2019,3,0.0944,,31.78
White-breasted Nuthatch,Sitta carolinensis,2020,16,0.2307,,69.35
White-crowned Sparrow,Zonotrichia leucophrys,1933,0,0,,0
White-crowned Sparrow,Zonotrichia leucophrys,1934,0,0,,0
White-crowned Sparrow,Zonotrichia leucophrys,1935,0,0,,0
White-crowned Sparrow,Zonotrichia leucophrys,1936,0,0,,0
White-crowned Sparrow,Zonotrichia leucophrys,1937,0,0,,0
White-crowned Sparrow,Zonotrichia leucophrys,1938,0,0,,25.5
White-crowned Sparrow,Zonotrichia leucophrys,1940,0,0,,0
White-crowned Sparrow,Zonotrichia leucophrys,1941,0,0,,26
White-crowned Sparrow,Zonotrichia leucophrys,1943,0,0,,35
White-crowned Sparrow,Zonotrichia leucophrys,1945,0,0,,32
White-crowned Sparrow,Zonotrichia leucophrys,1946,0,0,,32
White-crowned Sparrow,Zonotrichia leucophrys,1949,0,0,,0
White-crowned Sparrow,Zonotrichia leucophrys,1950,0,0,,19
White-crowned Sparrow,Zonotrichia leucophrys,1951,0,0,,9
White-crowned Sparrow,Zonotrichia leucophrys,1954,0,0,,51
White-crowned Sparrow,Zonotrichia leucophrys,1955,0,0,,55
White-crowned Sparrow,Zonotrichia leucophrys,1957,0,0,,42
White-crowned Sparrow,Zonotrichia leucophrys,1958,0,0,,59
White-crowned Sparrow,Zonotrichia leucophrys,1959,0,0,,54
White-crowned Sparrow,Zonotrichia leucophrys,1960,0,0,,54
White-crowned Sparrow,Zonotrichia leucophrys,1961,0,0,,48
White-crowned Sparrow,Zonotrichia leucophrys,1962,0,0,,70
White-crowned Sparrow,Zonotrichia leucophrys,1963,0,0,,56
White-crowned Sparrow,Zonotrichia leucophrys,1964,0,0,,70
White-crowned Sparrow,Zonotrichia leucophrys,1965,0,0,,70
White-crowned Sparrow,Zonotrichia leucophrys,1966,0,0,,59
White-crowned Sparrow,Zonotrichia leucophrys,1967,0,0,,76
White-crowned Sparrow,Zonotrichia leucophrys,1968,0,0,,42
White-crowned Sparrow,Zonotrichia leucophrys,1969,0,0,,60
